	OTU_1	OTU_2	OTU_3	OTU_4	OTU_5	OTU_6	OTU_7	OTU_8	OTU_9	OTU_10	OTU_11	OTU_12	OTU_13	OTU_14	OTU_15	OTU_16	OTU_17	OTU_18	OTU_20	OTU_21	OTU_22	OTU_23	OTU_24	OTU_25	OTU_27	OTU_28	OTU_30	OTU_31	OTU_33	OTU_34	OTU_35	OTU_36	OTU_37	OTU_38	OTU_39	OTU_40	OTU_41	OTU_42	OTU_45	OTU_46	OTU_47	OTU_48	OTU_50	OTU_51	OTU_52	OTU_53	OTU_55	OTU_56	OTU_57	OTU_59	OTU_61	OTU_62	OTU_63	OTU_64	OTU_66	OTU_68	OTU_70	OTU_71	OTU_72	OTU_73	OTU_74	OTU_76	OTU_78	OTU_79	OTU_80	OTU_84	OTU_85	OTU_87	OTU_88	OTU_89	OTU_90	OTU_91	OTU_92	OTU_96	OTU_97	OTU_100	OTU_101	OTU_105	OTU_108	OTU_109	OTU_110	OTU_111	OTU_112	OTU_113	OTU_114	OTU_119	OTU_122	OTU_124	OTU_125	OTU_126	OTU_129	OTU_130	OTU_131	OTU_136	OTU_139	OTU_140	OTU_141	OTU_143	OTU_144	OTU_147	OTU_149	OTU_154	OTU_155	OTU_158	OTU_161	OTU_162	OTU_165	OTU_168	OTU_181	OTU_183	OTU_190	OTU_195	OTU_201
OTU_91	0.0	0.0	0.0	0.0	-4.365970958735439e-12	3.7371070347908677e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.9096195019633315e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2631738556832873e-10	6.453281064170394e-10	0.0	1.331577655703594e-10	0.0	0.0	0.0	6.231874741511495e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2020317756653052e-10	0.0	0.0	0.0	3.228254412380802e-10	1.5658745713955591e-10	0.0	0.0	-1.8739849129980023e-09	0.0	0.0	0.0	0.0	0.0	-5.676005842108936e-10	0.0	0.0	0.0	0.0	-1.6058028070719825e-09	0.0	-1.1197124212087604e-09	-2.3254185865845433e-09	1.5321194447835727e-10	0.0	-2.0202947803676095e-09	0.0	-4.053479655544266e-09	-4.8368502443081135e-11	0.0	0.0	2.3794140368129064e-10	0.0	-8.941909835675238e-10	0.0	1.8011590465210311e-10	0.0	-3.508579582508246e-09	0.0	-5.546691720928145e-10	0.0
OTU_92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2402246369794512e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.572155784142547e-10	0.0	0.0	-1.3779720754112889e-09	0.0	0.0	-1.2420259806745352e-09	0.0	-2.059766461530118e-09	0.0	0.0	0.0	0.0	0.0	-5.592235611942478e-10	0.0	0.0	0.0	-1.6504694946038164e-09	0.0	0.0	0.0
OTU_96	0.0	0.0	0.0	0.0	-4.8200010313767885e-12	3.658290260458618e-10	0.0	6.445926388790229e-12	0.0	0.0	5.908964161765666e-12	0.0	0.0	0.0	0.0	-6.1825501831425085e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.130369939253719e-11	0.0	1.3569386487634252e-10	0.0	0.0	-2.2700447273777065e-10	2.701588088517659e-10	0.0	2.0586657107876367e-10	0.0	0.0	1.4253169429932235e-11	9.561774820479364e-11	-5.7734378388841067e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3774316717328108e-10	-2.7836298441412936e-11	0.0	2.813055183508879e-11	0.0	0.0	0.0	7.895341815509163e-11	0.0	0.0	0.0	1.4435485690492958e-10	0.0	1.3851295189801509e-10	0.0	0.0	0.0	4.4703105142233177e-10	2.9961781874838723e-10	3.516831169674926e-11	0.0	-1.911453848007593e-09	0.0	0.0	5.615187866405164e-11	1.0974239769978038e-10	0.0	-5.778833353138989e-10	0.0	-1.58815442250478e-10	0.0	1.0404082570804114e-10	-1.5473781032540347e-09	-6.5310871041144e-11	-1.252255481785982e-09	-2.6957707434651598e-09	1.0531060958208011e-10	0.0	-2.0303707769597945e-09	0.0	-4.540987631497234e-09	1.1560668958974227e-10	0.0	0.0	5.98092099473891e-10	0.0	-9.57593279798803e-10	0.0	3.0990179778247616e-10	-1.799345328644854e-10	-4.045498544575154e-09	0.0	-6.582991239863232e-10	2.4442907006177395e-10
OTU_97	0.0	0.0	0.0	0.0	0.0	6.844574983035876e-10	0.0	9.53929471423976e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.376481545181761e-10	1.5521244351518487e-09	0.0	1.615882833638437e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.849401722549932e-10	0.0	0.0	0.0	2.8645590445106135e-10	1.8131913555920803e-10	0.0	0.0	-1.618339506108223e-09	0.0	0.0	0.0	2.1574862701360543e-10	0.0	-3.705100084215911e-10	0.0	0.0	0.0	0.0	-1.670573563042706e-09	0.0	-1.0302699003604234e-09	-2.0203451535336e-09	0.0	0.0	-1.8262394708081877e-09	0.0	-3.7342940153994965e-09	0.0	0.0	0.0	1.5627169625837084e-10	0.0	-6.606949535238749e-10	0.0	2.4007149505463225e-10	0.0	-3.0529520927538124e-09	0.0	-4.3429048419264003e-10	0.0
OTU_100	0.0	0.0	0.0	0.0	0.0	4.793391243673685e-10	0.0	1.3359599160386399e-11	0.0	0.0	1.7614210238113721e-12	0.0	0.0	0.0	0.0	0.0	0.0	-6.802317359075003e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.608789409673946e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.243322092510678e-11	0.0	2.1050053861876239e-10	0.0	0.0	-2.1719513107198234e-10	6.202682064787143e-11	0.0	2.2479989795611116e-10	0.0	0.0	1.966807395610522e-11	0.0	-4.55134888380343e-11	0.0	1.7527695445896114e-11	0.0	1.1315721402846802e-10	0.0	7.428429115141432e-11	0.0	2.1980315703221133e-10	0.0	0.0	7.983414476918373e-11	0.0	0.0	1.5154662351445056e-10	1.357501589180171e-10	-2.013835195938787e-10	0.0	0.0	3.1192661965950664e-11	0.0	2.598289468962918e-10	0.0	0.0	0.0	4.894640696386237e-10	4.2075014108479265e-10	8.289250456137633e-11	-1.887503464565358e-11	-1.923047199897735e-09	0.0	5.157827868683477e-11	8.585183826178808e-11	1.050945678648097e-10	0.0	-4.3671582097152395e-10	0.0	0.0	0.0	2.1899797918897202e-10	-1.558332775174576e-09	-2.1063347053262482e-11	-1.2335114273391686e-09	-2.475680150647201e-09	1.0950621476000103e-10	0.0	-1.8986112467812114e-09	0.0	-4.035379535677343e-09	1.5623667367365018e-10	-1.119359784732945e-10	0.0	1.0540839468655202e-09	0.0	-9.211608876469768e-10	2.649652799840509e-11	4.21930893603615e-10	-1.9433471868557666e-10	-3.3915696521846084e-09	-1.0430227447135666e-10	-6.180950245678781e-10	1.2298305159236395e-11
OTU_101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0581723446968045e-09	0.0	0.0	0.0	0.0	0.0	-5.057881724952309e-10	0.0	0.0	0.0	0.0	-1.4441799944173188e-09	0.0	0.0	-1.7715442735731043e-09	0.0	0.0	-1.971804936753823e-09	0.0	-2.9197549037899074e-09	0.0	0.0	0.0	0.0	0.0	-8.311122567766712e-10	0.0	0.0	0.0	-2.246417160400431e-09	0.0	0.0	0.0
OTU_105	0.0	0.0	0.0	0.0	0.0	2.576488975696034e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0522209237242675e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8124408816047682e-09	0.0	0.0	0.0	0.0	0.0	-3.8501140112673966e-10	0.0	0.0	0.0	0.0	-1.659720770384573e-09	0.0	-8.379708761191401e-10	-2.6867175178872005e-09	0.0	0.0	-2.4788182919737774e-09	0.0	-4.926573901714712e-09	0.0	0.0	0.0	0.0	0.0	-9.741388610829124e-10	0.0	0.0	0.0	-3.7168753622280665e-09	0.0	-6.589410231388571e-10	0.0
OTU_108	0.0	0.0	0.0	0.0	0.0	3.2925623614480575e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3258544950338506e-10	7.3728368091869e-10	0.0	1.1330317208136576e-10	0.0	0.0	0.0	5.888447291452178e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4760949846114957e-10	1.2631101255918737e-10	0.0	0.0	-1.757861188193997e-09	0.0	0.0	0.0	0.0	0.0	-4.970344259055219e-10	0.0	0.0	0.0	0.0	-1.5338129514201177e-09	0.0	-9.155009045028618e-10	-2.3869032453697654e-09	0.0	0.0	-2.063577934877896e-09	0.0	-4.216709351115064e-09	0.0	0.0	0.0	1.6490000793909275e-10	0.0	-8.266557013971017e-10	0.0	1.644471225413077e-10	0.0	-3.362701124640699e-09	0.0	-5.962798777982852e-10	0.0
OTU_109	0.0	0.0	0.0	0.0	0.0	5.266049771916128e-10	0.0	-3.0706151137676533e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2460510772123605e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.154615458419711e-11	1.547826629779938e-09	0.0	1.2061964648929368e-10	0.0	8.816078475596033e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.729335630705889e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4364000790250882e-10	0.0	0.0	0.0	3.113644892034232e-10	1.166222775810015e-10	0.0	0.0	-2.1657433661732502e-09	0.0	0.0	0.0	2.8576636912936557e-10	0.0	-5.658379238230326e-10	0.0	0.0	0.0	0.0	-1.8930106825913372e-09	0.0	-1.0239477953268757e-09	-2.8061611408024407e-09	3.6144926694805476e-10	1.4190247947687891e-10	-2.5769662744586567e-09	0.0	-4.917078949237491e-09	0.0	0.0	0.0	-5.6873505567009905e-11	0.0	-1.0051602166436092e-09	0.0	1.491688657521104e-10	0.0	-3.811000076686646e-09	1.0161602968194593e-10	-7.078200189412472e-10	0.0
OTU_110	0.0	0.0	0.0	0.0	0.0	3.108173922729539e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2538741817811072e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9624389352126954e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4735485074496476e-09	0.0	0.0	0.0
OTU_111	0.0	0.0	0.0	0.0	0.0	4.401796462329105e-10	0.0	1.617888913640039e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.61983610031197e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.616666206753384e-11	0.0	1.6063826507061346e-10	0.0	0.0	-2.091786899374776e-10	3.2571490544867325e-10	0.0	2.1338838900780165e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6880679624853574e-10	0.0	0.0	7.096921065529837e-11	0.0	0.0	1.0792527826943036e-10	1.0086169369710538e-10	0.0	0.0	0.0	0.0	0.0	2.178257575996557e-10	0.0	0.0	0.0	3.117147483451765e-10	3.2196004158844885e-10	5.371643634630922e-11	0.0	-1.2611424423367864e-09	0.0	0.0	9.407807459500655e-11	0.0	0.0	-2.0059653803127654e-10	0.0	0.0	0.0	1.8592771534477012e-10	-1.1046806758618504e-09	-3.4949278249261918e-12	-8.225097043708508e-10	-1.4156925259136686e-09	0.0	0.0	-1.2951811030359479e-09	0.0	-2.619679030371521e-09	1.0813570605655707e-10	0.0	0.0	7.111080143869002e-10	0.0	-5.631352636384931e-10	0.0	3.420367585092773e-10	-1.170334105252466e-10	-1.9915208202881766e-09	0.0	-3.6379758114614383e-10	0.0
OTU_112	0.0	0.0	0.0	0.0	-4.937602886680692e-12	4.6450099290748636e-10	0.0	-1.0698378646142899e-11	0.0	0.0	5.5368360311387054e-12	0.0	0.0	0.0	0.0	-6.169324222310058e-12	0.0	0.0	0.0	0.0	0.0	-2.925988265396597e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.895474780819544e-13	0.0	1.2933344372429688e-10	0.0	0.0	-2.2542841755453754e-10	5.641155354745039e-10	0.0	2.093150301982026e-10	0.0	0.0	9.629494069637098e-12	8.768491519123992e-11	-6.049428406048625e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1758112282279243e-10	-2.8753959663077607e-11	0.0	1.8405345230061768e-11	0.0	0.0	0.0	6.981025021081215e-11	0.0	0.0	0.0	1.3670129486564721e-10	0.0	1.4350243960904348e-10	0.0	0.0	0.0	4.734443211660287e-10	2.717706714745272e-10	0.0	0.0	-2.0905338457522747e-09	0.0	0.0	4.8714488821816164e-11	1.3990779319838996e-10	0.0	-6.34443155880455e-10	0.0	-1.3255811522592956e-10	0.0	7.537214079265588e-11	-1.7376373399707595e-09	0.0	-1.2711659243213777e-09	-2.9276542928968967e-09	1.9906445354898606e-10	0.0	-2.281998385833449e-09	0.0	-4.890919404962322e-09	3.7472086895250685e-11	0.0	0.0	5.122845247326752e-10	0.0	-1.0189873677511522e-09	0.0	3.029217908123067e-10	-1.9904418449844557e-10	-4.121294133069192e-09	-7.66695624745815e-13	-6.580427808748192e-10	2.514431804359508e-10
OTU_113	0.0	0.0	0.0	0.0	0.0	3.4596887376420255e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1022056324550967e-09	0.0	9.307165879579224e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6248152695429715e-10	0.0	0.0	0.0	-1.7891479853211675e-09	0.0	0.0	0.0	0.0	0.0	-4.702055783565024e-10	0.0	0.0	0.0	0.0	-1.618238209952652e-09	0.0	-8.16314432625812e-10	-2.5424833916287183e-09	2.507735503750673e-10	0.0	-2.248909469604801e-09	0.0	-4.59242112161165e-09	0.0	0.0	0.0	0.0	0.0	-8.610288898203053e-10	0.0	0.0	0.0	-3.5634191342628738e-09	0.0	-6.127198866267593e-10	0.0
OTU_114	0.0	0.0	0.0	0.0	0.0	1.593767302138866e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75445664105683e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4836722327809793e-10	1.1188268716796122e-10	0.0	0.0	-2.0350024865860778e-09	0.0	0.0	0.0	0.0	0.0	-6.267123811136434e-10	0.0	0.0	0.0	0.0	-1.4656716219618602e-09	0.0	-9.451861413707922e-10	-2.2739918660441714e-09	0.0	0.0	-1.9733664425891577e-09	0.0	-3.6374525630422387e-09	0.0	0.0	0.0	2.980524340312561e-10	0.0	-9.467699626153977e-10	0.0	0.0	0.0	-3.034275650155343e-09	0.0	-6.189420100086567e-10	0.0
OTU_119	0.0	0.0	0.0	0.0	0.0	4.856796790379347e-10	0.0	9.539497373774684e-12	0.0	0.0	1.1456102377814736e-12	0.0	0.0	0.0	0.0	0.0	0.0	-6.762043796065501e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.025034261843067e-11	0.0	1.7727348735024195e-10	0.0	0.0	-2.1489773214099308e-10	2.5401621623649503e-10	0.0	2.269459064576744e-10	0.0	0.0	1.8594852792637964e-11	0.0	-4.3878648891025956e-11	0.0	0.0	0.0	1.061281415933656e-10	0.0	0.0	0.0	1.9382566248140387e-10	0.0	0.0	6.819755532463398e-11	0.0	0.0	1.4562515378226626e-10	1.0369620836756411e-10	-1.6887820422949983e-10	0.0	0.0	7.926787270221587e-11	0.0	2.2507105773212636e-10	0.0	0.0	0.0	5.133383351631915e-10	3.750680972666228e-10	8.955585708137823e-11	-1.899815718021255e-11	-1.7280978573633641e-09	0.0	5.0288311403736125e-11	9.861433815041277e-11	1.4405032523515823e-10	0.0	-4.194017822677531e-10	0.0	0.0	0.0	1.7100942829678955e-10	-1.4225399038852079e-09	-2.49407133055742e-11	-1.0696733542381801e-09	-2.6299013586685184e-09	1.3465571426889705e-10	0.0	-1.889381930105248e-09	0.0	-4.308263930836468e-09	1.689116132489466e-10	-1.3353988894633326e-10	0.0	9.104698542836075e-10	0.0	-8.406300959076235e-10	4.90673132082183e-11	3.956950967759427e-10	-1.8028133419187951e-10	-3.457359219881524e-09	-8.193152785558083e-11	-5.512319666655719e-10	5.381362704771498e-11
OTU_122	0.0	0.0	0.0	0.0	0.0	4.2390322642353394e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5324363506612457e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9037054511700378e-10	0.0	0.0	0.0	-1.612051228972447e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.581273371778112e-09	0.0	-8.786495660906488e-10	-2.3291867331208925e-09	0.0	0.0	-2.2119243825384295e-09	0.0	-4.357179934641428e-09	0.0	0.0	0.0	0.0	0.0	-8.161762611875744e-10	0.0	0.0	0.0	-3.1389266767614156e-09	0.0	0.0	0.0
OTU_124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_125	0.0	0.0	0.0	0.0	0.0	1.50917845165059e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2705106598709952e-10	0.0	0.0	-9.12989291512906e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.476169338353375e-10	0.0	0.0	-1.0305271122251635e-09	0.0	0.0	-8.021593798087303e-10	0.0	-1.4436630622331624e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1670476935453745e-09	0.0	0.0	0.0
